Messungen Bohrung 12H7;;;;;
0575;12,012;12,017;i.O.;i.O.;i.O.
0576;12,013;12,02;i.O.;n.i.O.;i.O.
0577;12,012;12,018;i.O.;i.O.;i.O.
0578;12,014;12,019;i.O.;n.i.O.;i.O.
0579;12,013;12,019;i.O.;n.i.O.;i.O.
0580;12,014;12,022;i.O.;n.i.O.;i.O.
0581;12,012;12,021;i.O.;n.i.O.;i.O.
0601;12,012;12,021;i.O.;n.i.O.;i.O.
0602;12,013;12,022;i.O.;n.i.O.;i.O.
0603;12,013;12,02;i.O.;n.i.O.;i.O.
0604;12,011;12,017;i.O.;i.O.;i.O.
0605;12,013;12,021;i.O.;n.i.O.;i.O.
0606;12,012;12,019;i.O.;n.i.O.;i.O.
0607;12,012;12,022;i.O.;n.i.O.;i.O.
0608;12,012;12,018;i.O.;i.O.;i.O.
0609;12,014;12,023;i.O.;n.i.O.;i.O.
0610;12,012;12,022;i.O.;n.i.O.;i.O.
0611;12,012;12,022;i.O.;n.i.O.;i.O.
0612;12,013;12,022;i.O.;n.i.O.;i.O.
0613;12,013;12,017;i.O.;i.O.;i.O.
0614;12,011;12,018;i.O.;i.O.;i.O.
0615;12,011;12,021;i.O.;n.i.O.;i.O.
0616;12,012;12,021;i.O.;n.i.O.;i.O.
0617;12,012;12,021;i.O.;n.i.O.;i.O.
0618;12,012;12,018;i.O.;i.O.;i.O.
0619;12,012;12,019;i.O.;n.i.O.;i.O.
0620;12,012;12,022;i.O.;n.i.O.;i.O.
0621;12,012;12,02;i.O.;n.i.O.;i.O.
0622;12,012;12,022;i.O.;n.i.O.;i.O.
0623;12,013;12,021;i.O.;n.i.O.;i.O.
0624;12,012;12,024;i.O.;n.i.O.;i.O.
0625;12,011;12,023;i.O.;n.i.O.;i.O.
0626;12,011;12,021;i.O.;n.i.O.;i.O.
0627;12,012;12,022;i.O.;n.i.O.;i.O.
0628;12,012;12,026;i.O.;n.i.O.;i.O.
0629;12,011;12,02;i.O.;n.i.O.;i.O.
0630;12,011;12,021;i.O.;n.i.O.;i.O.
0631;12,011;12,017;i.O.;i.O.;i.O.
0632;12,01;12,02;i.O.;n.i.O.;i.O.
0633;12,011;12,017;i.O.;i.O.;i.O.
0634;12,01;12,019;i.O.;n.i.O.;i.O.
0635;12,011;12,02;i.O.;n.i.O.;i.O.
0636;12,012;12,018;i.O.;i.O.;i.O.
0637;12,012;12,023;i.O.;n.i.O.;i.O.
0638;12,011;12,02;i.O.;n.i.O.;i.O.
0639;12,013;12,022;i.O.;n.i.O.;i.O.
0640;12,013;12,02;i.O.;n.i.O.;i.O.
0641;12,012;12,02;i.O.;n.i.O.;i.O.
0642;12,012;12,021;i.O.;n.i.O.;i.O.
0643;12,011;12,02;i.O.;n.i.O.;i.O.
0644;12,012;12,019;i.O.;n.i.O.;i.O.
0645;12,012;12,019;i.O.;n.i.O.;i.O.
0646;12,011;12,021;i.O.;n.i.O.;i.O.
0647;12,011;12,018;i.O.;i.O.;i.O.
0648;12,011;12,021;i.O.;n.i.O.;i.O.
0649;12,012;12,02;i.O.;n.i.O.;i.O.
0650;12,012;12,02;i.O.;n.i.O.;i.O.
0651;12,011;12,019;i.O.;n.i.O.;i.O.
0652;12,011;12,021;i.O.;n.i.O.;i.O.
0653;12,011;12,018;i.O.;i.O.;i.O.
0654;12,01;12,021;i.O.;n.i.O.;i.O.
0655;12,011;12,02;i.O.;n.i.O.;i.O.
0656;12,01;12,023;i.O.;n.i.O.;i.O.
0657;12,01;12,017;i.O.;i.O.;i.O.
0658;12,01;12,017;i.O.;i.O.;i.O.
0659;12,011;12,018;i.O.;i.O.;i.O.
0660;12,01;12,017;i.O.;i.O.;i.O.
0661;12,01;12,02;i.O.;n.i.O.;i.O.
0662;12,01;12,015;i.O.;i.O.;i.O.
0663;12,011;12,023;i.O.;n.i.O.;i.O.
0664;12,011;12,019;i.O.;n.i.O.;i.O.
0665;12,012;12,023;i.O.;n.i.O.;i.O.
0666;12,01;12,019;i.O.;n.i.O.;i.O.
0667;12,011;12,021;i.O.;n.i.O.;i.O.
0668;12,01;12,016;i.O.;i.O.;i.O.
0669;12,01;12,021;i.O.;n.i.O.;i.O.
0670;12,011;12,022;i.O.;n.i.O.;i.O.
0671;12,01;12,021;i.O.;n.i.O.;i.O.
0672;12,01;12,018;i.O.;i.O.;i.O.
0673;12,011;12,019;i.O.;n.i.O.;i.O.
0674;12,012;12,016;i.O.;i.O.;i.O.
0675;12,012;12,019;i.O.;n.i.O.;i.O.
0676;12,012;12,019;i.O.;n.i.O.;i.O.
0677;12,011;12,018;i.O.;i.O.;i.O.
0678;12,011;12,023;i.O.;n.i.O.;i.O.
0679;12,011;12,018;i.O.;i.O.;i.O.
0680;12,011;12,019;i.O.;n.i.O.;i.O.
0681;12,013;12,019;i.O.;n.i.O.;i.O.
0701;12,012;12,022;i.O.;n.i.O.;i.O.
0702;12,011;12,02;i.O.;n.i.O.;i.O.
0703;12,011;12,019;i.O.;n.i.O.;i.O.
0704;12,011;12,019;i.O.;n.i.O.;i.O.
0705;12,01;12,02;i.O.;n.i.O.;i.O.
0706;12,011;12,019;i.O.;n.i.O.;i.O.
0707;12,01;12,027;i.O.;n.i.O.;i.O.
0708;12,012;12,023;i.O.;n.i.O.;i.O.
0709;12,011;12,021;i.O.;n.i.O.;i.O.
0710;12,011;12,02;i.O.;n.i.O.;i.O.
0711;12,012;12,021;i.O.;n.i.O.;i.O.
0712;12,011;12,027;i.O.;n.i.O.;i.O.
0713;12,012;12,022;i.O.;n.i.O.;i.O.
0714;12,012;12,02;i.O.;n.i.O.;i.O.
0715;12,011;12,025;i.O.;n.i.O.;i.O.
0716;12,011;12,021;i.O.;n.i.O.;i.O.
0717;12,011;12,022;i.O.;n.i.O.;i.O.
0718;12,011;12,027;i.O.;n.i.O.;i.O.
0719;12,011;12,02;i.O.;n.i.O.;i.O.
0720;12,012;12,02;i.O.;n.i.O.;i.O.
0721;12,013;12,021;i.O.;n.i.O.;i.O.
0722;12,011;12,018;i.O.;i.O.;i.O.
0723;12,011;12,021;i.O.;n.i.O.;i.O.
0724;12,012;12,023;i.O.;n.i.O.;i.O.
0725;12,012;12,028;i.O.;n.i.O.;i.O.
0726;12,011;12,023;i.O.;n.i.O.;i.O.
0727;12,011;12,018;i.O.;i.O.;i.O.
0728;12,011;12,021;i.O.;n.i.O.;i.O.
0729;12,01;12,02;i.O.;n.i.O.;i.O.
0730;12,011;12,025;i.O.;n.i.O.;i.O.
0731;12,011;12,021;i.O.;n.i.O.;i.O.
0732;12,011;12,016;i.O.;i.O.;i.O.
0733;12,011;12,023;i.O.;n.i.O.;i.O.
0734;12,011;12,027;i.O.;n.i.O.;i.O.
0735;12,011;12,02;i.O.;n.i.O.;i.O.
0736;12,012;12,022;i.O.;n.i.O.;i.O.
0737;12,012;12,02;i.O.;n.i.O.;i.O.
0738;12,012;12,018;i.O.;i.O.;i.O.
0739;12,01;12,017;i.O.;i.O.;i.O.
0740;12,012;12,017;i.O.;i.O.;i.O.
0741;12,012;12,019;i.O.;n.i.O.;i.O.
0742;12,01;12,019;i.O.;n.i.O.;i.O.
0743;12,009;12,018;i.O.;i.O.;i.O.
0744;12,012;12,018;i.O.;i.O.;i.O.
0745;12,012;12,018;i.O.;i.O.;i.O.
0746;12,012;12,02;i.O.;n.i.O.;i.O.
0747;12,012;12,024;i.O.;n.i.O.;i.O.
0748;12,012;12,024;i.O.;n.i.O.;i.O.
0749;12,012;12,022;i.O.;n.i.O.;i.O.
0750;12,012;12,019;i.O.;n.i.O.;i.O.
0751;12,012;12,023;i.O.;n.i.O.;i.O.
0752;12,013;12,022;i.O.;n.i.O.;i.O.
0753;12,011;12,021;i.O.;n.i.O.;i.O.
0754;12,012;12,022;i.O.;n.i.O.;i.O.
0755;12,012;12,02;i.O.;n.i.O.;i.O.
0756;12,011;12,02;i.O.;n.i.O.;i.O.
0757;12,012;12,019;i.O.;n.i.O.;i.O.
0758;12,011;12,02;i.O.;n.i.O.;i.O.
0759;12,013;12,02;i.O.;n.i.O.;i.O.
0760;12,013;12,022;i.O.;n.i.O.;i.O.
0761;12,013;12,02;i.O.;n.i.O.;i.O.
0762;12,012;12,02;i.O.;n.i.O.;i.O.
0763;12,014;12,019;i.O.;n.i.O.;i.O.
0764;12,013;12,021;i.O.;n.i.O.;i.O.
0765;12,014;12,022;i.O.;n.i.O.;i.O.
0766;12,013;12,02;i.O.;n.i.O.;i.O.
0767;12,012;12,021;i.O.;n.i.O.;i.O.
0768;12,013;12,023;i.O.;n.i.O.;i.O.
0769;12,014;12,021;i.O.;n.i.O.;i.O.
0770;12,011;12,017;i.O.;i.O.;i.O.
0771;12,012;12,021;i.O.;n.i.O.;i.O.
0772;12,012;12,023;i.O.;n.i.O.;i.O.
0773;12,012;12,018;i.O.;i.O.;i.O.
0774;12,013;12,021;i.O.;n.i.O.;i.O.
0775;12,012;12,023;i.O.;n.i.O.;i.O.
0776;12,014;12,019;i.O.;n.i.O.;i.O.
0777;12,013;12,019;i.O.;n.i.O.;i.O.
0778;12,013;12,023;i.O.;n.i.O.;i.O.
0779;12,012;12,02;i.O.;n.i.O.;i.O.
0780;12,012;12,023;i.O.;n.i.O.;i.O.
0781;12,012;12,02;i.O.;n.i.O.;i.O.
0801;12,012;12,02;i.O.;n.i.O.;i.O.
0802;12,014;12,023;i.O.;n.i.O.;i.O.
0803;12,013;12,025;i.O.;n.i.O.;i.O.
0804;12,013;12,021;i.O.;n.i.O.;i.O.
0805;12,012;12,022;i.O.;n.i.O.;i.O.
0806;12,013;12,018;i.O.;i.O.;i.O.
0807;12,013;12,021;i.O.;n.i.O.;i.O.
0808;12,012;12,019;i.O.;n.i.O.;i.O.
0809;12,013;12,026;i.O.;n.i.O.;i.O.
0810;12,012;12,021;i.O.;n.i.O.;i.O.
0811;12,013;12,02;i.O.;n.i.O.;i.O.
0812;12,013;12,019;i.O.;n.i.O.;i.O.
0813;12,012;12,018;i.O.;i.O.;i.O.
0814;12,012;12,019;i.O.;n.i.O.;i.O.
0815;12,012;12,018;i.O.;i.O.;i.O.
0816;12,013;12,019;i.O.;n.i.O.;i.O.
0817;12,014;12,02;i.O.;n.i.O.;i.O.
0818;12,013;12,023;i.O.;n.i.O.;i.O.
0819;12,013;12,031;i.O.;n.i.O.;i.O.
0820;12,013;12,021;i.O.;n.i.O.;i.O.
0821;12,011;12,022;i.O.;n.i.O.;i.O.
0822;12,012;12,022;i.O.;n.i.O.;i.O.
0823;12,013;12,021;i.O.;n.i.O.;i.O.
0824;12,013;12,021;i.O.;n.i.O.;i.O.
0825;12,014;12,023;i.O.;n.i.O.;i.O.
0826;12,012;12,021;i.O.;n.i.O.;i.O.
0827;12,013;12,021;i.O.;n.i.O.;i.O.
0828;12,014;12,019;i.O.;n.i.O.;i.O.
0829;12,013;12,021;i.O.;n.i.O.;i.O.
0830;12,012;12,019;i.O.;n.i.O.;i.O.
0831;12,013;12,02;i.O.;n.i.O.;i.O.
0832;12,012;12,025;i.O.;n.i.O.;i.O.
0833;12,012;12,021;i.O.;n.i.O.;i.O.
0834;12,011;12,02;i.O.;n.i.O.;i.O.
0835;12,012;12,016;i.O.;i.O.;i.O.
0836;12,013;12,019;i.O.;n.i.O.;i.O.
0837;12,012;12,018;i.O.;i.O.;i.O.
0838;12,013;12,02;i.O.;n.i.O.;i.O.
0839;12,013;12,02;i.O.;n.i.O.;i.O.
0840;12,011;12,018;i.O.;i.O.;i.O.
0841;12,012;12,019;i.O.;n.i.O.;i.O.
0842;12,012;12,019;i.O.;n.i.O.;i.O.
0843;12,012;12,02;i.O.;n.i.O.;i.O.
0844;12,012;12,019;i.O.;n.i.O.;i.O.
0845;12,013;12,022;i.O.;n.i.O.;i.O.
0846;12,011;12,019;i.O.;n.i.O.;i.O.
0847;12,011;12,019;i.O.;n.i.O.;i.O.
0848;12,012;12,02;i.O.;n.i.O.;i.O.
0849;12,011;12,019;i.O.;n.i.O.;i.O.
0850;12,013;12,021;i.O.;n.i.O.;i.O.
0851;12,011;12,021;i.O.;n.i.O.;i.O.
0852;12,012;12,02;i.O.;n.i.O.;i.O.
0853;12,011;12,02;i.O.;n.i.O.;i.O.
0854;12,013;12,021;i.O.;n.i.O.;i.O.
0855;12,011;12,023;i.O.;n.i.O.;i.O.
0856;12,011;12,021;i.O.;n.i.O.;i.O.
0857;12,011;12,021;i.O.;n.i.O.;i.O.
0858;12,012;12,02;i.O.;n.i.O.;i.O.
0859;12,012;12,019;i.O.;n.i.O.;i.O.
0860;12,012;12,021;i.O.;n.i.O.;i.O.
0861;12,011;12,02;i.O.;n.i.O.;i.O.
0862;12,012;12,02;i.O.;n.i.O.;i.O.
0863;12,012;12,023;i.O.;n.i.O.;i.O.
0864;12,013;12,02;i.O.;n.i.O.;i.O.
0865;12,011;12,019;i.O.;n.i.O.;i.O.
0866;12,012;12,019;i.O.;n.i.O.;i.O.
0867;12,012;12,024;i.O.;n.i.O.;i.O.
0868;12,012;12,019;i.O.;n.i.O.;i.O.
0869;12,011;12,022;i.O.;n.i.O.;i.O.
0870;12,011;12,021;i.O.;n.i.O.;i.O.
0871;12,012;12,021;i.O.;n.i.O.;i.O.
0872;12,012;12,022;i.O.;n.i.O.;i.O.
0873;12,011;12,02;i.O.;n.i.O.;i.O.
0874;12,013;12,018;i.O.;i.O.;i.O.
0875;12,013;12,02;i.O.;n.i.O.;i.O.
0876;12,014;12,022;i.O.;n.i.O.;i.O.
0877;12,012;12,02;i.O.;n.i.O.;i.O.
0878;12,01;12,017;i.O.;i.O.;i.O.
0879;12,012;12,02;i.O.;n.i.O.;i.O.
0880;12,012;12,018;i.O.;i.O.;i.O.
0881;12,011;12,021;i.O.;n.i.O.;i.O.
0901;12,012;12,026;i.O.;n.i.O.;i.O.
0902;12,011;12,021;i.O.;n.i.O.;i.O.
0903;12,014;12,022;i.O.;n.i.O.;i.O.
0904;12,012;12,022;i.O.;n.i.O.;i.O.
0905;12,013;12,023;i.O.;n.i.O.;i.O.
0906;12,012;12,023;i.O.;n.i.O.;i.O.
0907;12,014;12,022;i.O.;n.i.O.;i.O.
0908;12,011;12,023;i.O.;n.i.O.;i.O.
0909;12,012;12,02;i.O.;n.i.O.;i.O.
0910;12,012;12,02;i.O.;n.i.O.;i.O.
0911;12,013;12,027;i.O.;n.i.O.;i.O.
0912;12,014;12,02;i.O.;n.i.O.;i.O.
0913;12,012;12,024;i.O.;n.i.O.;i.O.
0914;12,013;12,021;i.O.;n.i.O.;i.O.
0915;12,012;12,022;i.O.;n.i.O.;i.O.
0916;12,011;12,021;i.O.;n.i.O.;i.O.
0917;12,011;12,021;i.O.;n.i.O.;i.O.
0918;12,011;12,022;i.O.;n.i.O.;i.O.
0919;12,012;12,017;i.O.;i.O.;i.O.
0920;12,011;12,02;i.O.;n.i.O.;i.O.
0921;12,011;12,019;i.O.;n.i.O.;i.O.
0922;12,011;12,021;i.O.;n.i.O.;i.O.
0923;12,012;12,019;i.O.;n.i.O.;i.O.
0924;12,011;12,02;i.O.;n.i.O.;i.O.
0925;12,011;12,024;i.O.;n.i.O.;i.O.
0926;12,013;12,02;i.O.;n.i.O.;i.O.
0927;12,012;12,019;i.O.;n.i.O.;i.O.
0928;12,011;12,022;i.O.;n.i.O.;i.O.
0929;12,012;12,021;i.O.;n.i.O.;i.O.
0930;12,011;12,018;i.O.;i.O.;i.O.
0931;12,011;12,018;i.O.;i.O.;i.O.
0932;12,009;12,023;i.O.;n.i.O.;i.O.
0933;12,011;12,02;i.O.;n.i.O.;i.O.
0934;12,011;12,026;i.O.;n.i.O.;i.O.
0935;12,012;12,019;i.O.;n.i.O.;i.O.
0936;12,013;12,02;i.O.;n.i.O.;i.O.
0937;12,013;12,017;i.O.;i.O.;i.O.
0938;12,013;12,021;i.O.;n.i.O.;i.O.
0939;12,012;12,02;i.O.;n.i.O.;i.O.
0940;12,012;12,023;i.O.;n.i.O.;i.O.
0941;12,013;12,021;i.O.;n.i.O.;i.O.
0942;12,011;12,02;i.O.;n.i.O.;i.O.
0943;12,012;12,018;i.O.;i.O.;i.O.
0944;12,012;12,019;i.O.;n.i.O.;i.O.
0945;12,012;12,019;i.O.;n.i.O.;i.O.
0946;12,012;12,02;i.O.;n.i.O.;i.O.
0947;12,012;12,021;i.O.;n.i.O.;i.O.
0948;12,013;12,02;i.O.;n.i.O.;i.O.
0949;12,012;12,02;i.O.;n.i.O.;i.O.
0950;12,011;12,02;i.O.;n.i.O.;i.O.
0951;12,012;12,021;i.O.;n.i.O.;i.O.
0952;12,012;12,022;i.O.;n.i.O.;i.O.
0953;12,012;12,023;i.O.;n.i.O.;i.O.
0954;12,013;12,022;i.O.;n.i.O.;i.O.
0955;12,012;12,022;i.O.;n.i.O.;i.O.
0956;12,012;12,02;i.O.;n.i.O.;i.O.
0957;12,012;12,018;i.O.;i.O.;i.O.
0958;12,011;12,018;i.O.;i.O.;i.O.
0959;12,013;12,02;i.O.;n.i.O.;i.O.
0960;12,012;12,02;i.O.;n.i.O.;i.O.
0961;12,012;12,02;i.O.;n.i.O.;i.O.
0962;12,012;12,019;i.O.;n.i.O.;i.O.
0963;12,011;12,017;i.O.;i.O.;i.O.
0964;12,011;12,024;i.O.;n.i.O.;i.O.
0965;12,014;12,02;i.O.;n.i.O.;i.O.
0966;12,013;12,02;i.O.;n.i.O.;i.O.
0967;12,012;12,019;i.O.;n.i.O.;i.O.
0968;12,012;12,019;i.O.;n.i.O.;i.O.
0969;12,011;12,015;i.O.;i.O.;i.O.
0970;12,012;12,017;i.O.;i.O.;i.O.
0971;12,012;12,018;i.O.;i.O.;i.O.
0972;12,013;12,022;i.O.;n.i.O.;i.O.
0973;12,013;12,02;i.O.;n.i.O.;i.O.
0974;12,013;12,018;i.O.;i.O.;i.O.
0975;12,013;12,017;i.O.;i.O.;i.O.
0976;12,013;12,021;i.O.;n.i.O.;i.O.
0977;12,013;12,018;i.O.;i.O.;i.O.
0978;12,012;12,018;i.O.;i.O.;i.O.
0979;12,012;12,021;i.O.;n.i.O.;i.O.
0980;12,014;12,021;i.O.;n.i.O.;i.O.
0981;12,013;12,017;i.O.;i.O.;i.O.
1001;12,012;12,02;i.O.;n.i.O.;i.O.
1002;12,011;12,02;i.O.;n.i.O.;i.O.
1003;12,011;12,023;i.O.;n.i.O.;i.O.
1004;12,011;12,024;i.O.;n.i.O.;i.O.
1005;12,012;12,018;i.O.;i.O.;i.O.
1006;12,011;12,02;i.O.;n.i.O.;i.O.
1007;12,011;12,02;i.O.;n.i.O.;i.O.
1008;12,012;12,019;i.O.;n.i.O.;i.O.
1009;12,012;12,019;i.O.;n.i.O.;i.O.
1010;12,012;12,024;i.O.;n.i.O.;i.O.
1011;12,013;12,021;i.O.;n.i.O.;i.O.
1012;12,011;12,019;i.O.;n.i.O.;i.O.
1013;12,012;12,022;i.O.;n.i.O.;i.O.
1014;12,012;12,019;i.O.;n.i.O.;i.O.
1015;12,011;12,02;i.O.;n.i.O.;i.O.
1016;12,012;12,02;i.O.;n.i.O.;i.O.
1017;12,011;12,019;i.O.;n.i.O.;i.O.
1018;12,011;12,022;i.O.;n.i.O.;i.O.
1019;12,011;12,022;i.O.;n.i.O.;i.O.
1020;12,012;12,028;i.O.;n.i.O.;i.O.
1021;12,013;12,021;i.O.;n.i.O.;i.O.
1022;12,012;12,018;i.O.;i.O.;i.O.
1023;12,011;12,026;i.O.;n.i.O.;i.O.
1024;12,013;12,022;i.O.;n.i.O.;i.O.
1025;12,013;12,024;i.O.;n.i.O.;i.O.
1026;12,013;12,022;i.O.;n.i.O.;i.O.
1027;12,011;12,021;i.O.;n.i.O.;i.O.
1028;12,013;12,022;i.O.;n.i.O.;i.O.
1029;12,01;12,021;i.O.;n.i.O.;i.O.
1030;12,011;12,022;i.O.;n.i.O.;i.O.
1031;12,011;12,022;i.O.;n.i.O.;i.O.
1032;12,012;12,022;i.O.;n.i.O.;i.O.
1033;12,012;12,024;i.O.;n.i.O.;i.O.
1034;12,01;12,016;i.O.;i.O.;i.O.
1035;12,012;12,024;i.O.;n.i.O.;i.O.
1036;12,012;12,021;i.O.;n.i.O.;i.O.
1037;12,012;12,022;i.O.;n.i.O.;i.O.
1038;12,012;12,022;i.O.;n.i.O.;i.O.
1039;12,011;12,022;i.O.;n.i.O.;i.O.
1040;12,013;12,019;i.O.;n.i.O.;i.O.
1041;12,011;12,025;i.O.;n.i.O.;i.O.
1042;12,012;12,018;i.O.;i.O.;i.O.
1043;12,011;12,019;i.O.;n.i.O.;i.O.
1044;12,012;12,017;i.O.;i.O.;i.O.
1045;12,012;12,018;i.O.;i.O.;i.O.
1046;12,011;12,018;i.O.;i.O.;i.O.
1047;12,013;12,019;i.O.;n.i.O.;i.O.
1048;12,012;12,011;i.O.;i.O.;i.O.
1049;12,012;12,013;i.O.;i.O.;i.O.
1050;12,012;12,015;i.O.;i.O.;i.O.
1051;12,013;12,02;i.O.;n.i.O.;i.O.
1052;12,012;12,011;i.O.;i.O.;i.O.
1053;12,011;12,021;i.O.;n.i.O.;i.O.
1054;12,012;12,025;i.O.;n.i.O.;i.O.
1055;12,011;12,021;i.O.;n.i.O.;i.O.
1056;12,01;12,017;i.O.;i.O.;i.O.
1057;12,012;12,021;i.O.;n.i.O.;i.O.
1058;12,012;12,022;i.O.;n.i.O.;i.O.
1059;12,011;12,021;i.O.;n.i.O.;i.O.
1060;12,013;12,018;i.O.;i.O.;i.O.
1061;12,012;12,013;i.O.;i.O.;i.O.
1062;12,01;12,02;i.O.;n.i.O.;i.O.
1063;12,012;12,023;i.O.;n.i.O.;i.O.
1064;12,013;12,023;i.O.;n.i.O.;i.O.
1065;12,012;12,021;i.O.;n.i.O.;i.O.
1066;12,012;12,022;i.O.;n.i.O.;i.O.
1067;12,012;12,021;i.O.;n.i.O.;i.O.
1068;12,012;12,019;i.O.;n.i.O.;i.O.
1069;12,012;12,019;i.O.;n.i.O.;i.O.
1070;12,012;12,021;i.O.;n.i.O.;i.O.
1071;12,011;12,018;i.O.;i.O.;i.O.
1072;12,011;12,018;i.O.;i.O.;i.O.
